"benchmark_name","program_name","mutation_operator","parsing_time","plugin_time","resolution_time","verification_time","number_of_targets","scan_time"
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","MMR",2.0313,82.258,314.9459,1644.7179,0,3063
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","MNR",2.1106,78.0682,311.1954,1601.7193,0,3036
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","MRR",2.1023,79.5169,321.1656,1714.2598,2,3178
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","MVR",2.1878,83.5665,306.7521,1593.1793,2,3011
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","ODL",2.3696,79.1512,306.1652,1614.5387,4,3042
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","PRV",2.3971,81.8816,337.355,1710.9493,0,3250
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","SAR",2.1591,76.4656,303.9104,1632.6718,0,3053
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","SDL",3.0394,112.5964,445.5946,2180.708,4,4177
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","SLD",2.5038,81.0597,325.7167,1640.7796,0,3098
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","SWS",2.3428,80.7141,316.2304,1660.7865,2,3143
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","SWV",2.0467,80.8624,314.5171,1650.1516,0,3088
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","TAR",2.1093,83.0912,309.1774,1629.3685,0,3082
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","THD",2.3701,76.7769,306.081,1644.8474,0,3081
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","THI",2.0439,76.9785,307.4398,1643.9437,0,3051
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","UOD",2.2375,77.388,306.6158,1647.9237,0,3100
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","UOI",2.3383,88.9626,330.1571,1737.2111,17,3282
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","VDL",2.058,77.6956,306.638,1643.853,1,3048
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix","VER",2.0442,76.1791,306.4494,1630.9677,5,3031
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","ALL",2.0974,88.2655,287.6749,1487.6458,36,2897
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","AMR",2.1638,82.4733,301.839,1562.745,0,3030
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","BBR",2.1692,79.7796,295.5576,1546.6557,2,2971
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","BOR",2.0118,77.7353,292.9941,1548.3932,7,2954
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","CBE",2.1595,73.7113,284.1374,1463.8745,0,2822
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","CBR",2.1133,77.5951,314.4796,1519.7331,0,2980
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","CIR",2.0915,79.7763,324.3427,1613.8095,0,3077
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","DCR",2.0634,75.6955,291.3956,1496.8702,0,2891
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","EVR",2.023,78.1708,285.9092,1504.6695,4,2885
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","FAR",2.104,74.779,307.0059,1485.5942,0,2897
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","LBI",2.1238,80.7244,303.6819,1611.2312,1,3051
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","LSR",2.0667,77.0803,295.4316,1566.7754,0,2950
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","LVR",1.955,77.296,289.0093,1500.2519,6,2883
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","MAP",2.0704,79.5984,300.4693,1555.8217,0,2964
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","MCR",2.0747,76.1963,290.3673,1508.8819,0,2900
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","MMR",2.12,81.4515,303.9643,1571.1433,0,3029
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","MNR",2.196,77.9451,304.7834,1551.4914,0,2996
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","MRR",1.9614,75.5509,288.9788,1483.3865,0,2980
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","MVR",2.117,87.1329,298.5793,1529.3526,0,2966
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","ODL",2.1243,81.0997,301.4199,1525.8765,4,2963
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","PRV",2.1086,76.8137,306.1753,1512.4801,0,2931
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","SAR",1.9742,72.7384,288.4984,1447.0404,0,2808
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","SDL",2.913,80.203,295.2292,1529.2994,3,3005
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","SLD",2.0164,75.6479,288.066,1477.1632,0,2843
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","SWS",2.1532,83.3407,312.0224,1562.7874,1,3047
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","SWV",2.0326,79.7845,300.9499,1518.0993,0,2936
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","TAR",2.0987,81.8911,289.2401,1522.4763,0,2964
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","THD",2.9284,77.086,292.2899,1588.0407,0,3004
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","THI",1.9612,75.0068,286.5276,1492.8086,0,2881
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","UOD",2.2526,79.9557,292.9367,1534.7813,0,2966
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","UOI",1.9699,80.7566,297.1551,1509.8447,8,2931
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","VDL",2.2689,87.5651,347.4674,1777.3505,0,3353
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight","VER",2.033,78.9394,301.2721,1556.564,0,2960
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","ALL",2.0561,75.372,171.7416,1246.8374,66,2523
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","AMR",2.0609,67.0904,180.4675,1358.1329,0,2663
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","BBR",2.0881,63.3571,184.6229,1383.3093,2,2667
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","BOR",2.087,64.134,172.7348,1294.808,9,2555
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","CBE",2.039,61.1973,172.686,1297.9699,0,2587
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","CBR",2.0959,62.4928,176.1918,1331.8013,0,2599
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","CIR",2.3715,62.1606,181.8446,1385.6729,0,2674
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","DCR",1.9762,66.9206,166.3052,1263.3125,0,2476
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","EVR",2.0866,62.3118,182.0286,1320.3293,8,2612
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","FAR",2.6151,61.4163,173.3459,1313.1191,0,2608
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","LBI",2.2741,64.0366,175.5739,1229.4939,1,2513
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","LSR",2.0201,60.779,173.87,1315.5546,0,2566
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","LVR",3.0027,86.6551,240.7217,1694.6665,6,3382
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","MAP",2.0876,59.6693,171.7872,1311.6571,0,2535
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","MCR",2.1211,63.1236,170.7437,1332.4094,0,2567
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","MMR",2.122,61.8178,174.1451,1357.6358,0,2598
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","MNR",2.1357,62.6515,184.6044,1274.4719,0,2604
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","MRR",2.2148,59.168,170.302,1294.1676,0,2532
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","MVR",2.2991,64.4936,173.0447,1282.2146,0,2534
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","ODL",1.9732,61.3434,164.2949,1262.1684,4,2476
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","PRV",2.0228,63.2029,180.8796,1342.9238,0,2585
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","SAR",2.1093,62.9318,179.2756,1314.675,0,2568
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","SDL",3.0666,88.3189,253.5113,1685.2666,2,3456
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","SLD",2.5425,59.5367,169.551,1283.1091,0,2521
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","SWS",2.1785,60.9449,176.34,1364.1665,4,2619
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","SWV",2.0395,60.355,171.3053,1291.3995,0,2527
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","TAR",2.0209,62.2676,176.688,1265.6812,0,2517
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","THD",2.2986,65.2783,171.9951,1303.8428,0,2578
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","THI",2.0556,61.1119,176.5461,1339.1032,0,2614
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","UOD",2.4168,59.0359,166.1088,1245.8582,0,2459
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","UOI",2.2196,62.1294,171.9375,1329.6012,11,2565
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","VDL",2.004,61.2859,177.4621,1333.9314,0,2580
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28","VER",2.0456,62.3932,173.1582,1309.3875,19,2564
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","ALL",2.0057,76.2088,179.3457,1279.8004,48,2528
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","AMR",2.114,102.2251,257.3938,1750.8241,0,3483
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","BBR",2.2239,67.8025,176.7659,1342.2239,2,2602
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","BOR",2.0592,67.7275,175.3706,1292.0053,7,2558
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","CBE",2.1976,66.618,174.9778,1305.1055,2,2540
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","CBR",2.0832,66.1882,173.8106,1277.5462,0,2547
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","CIR",2.2838,61.9754,170.6763,1290.8822,0,2539
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","DCR",1.9797,65.9738,172.4954,1289.3679,0,2530
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","EVR",2.1402,68.0684,172.2015,1298.3779,5,2563
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","FAR",2.5853,67.7816,177.3759,1315.3503,0,2614
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","LBI",2.0123,67.479,176.3372,1297.5457,1,2554
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","LSR",2.8414,67.9671,172.6645,1307.269,0,2576
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","LVR",2.1453,73.879,172.9796,1303.722,6,2580
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","MAP",1.9838,63.8445,168.1981,1250.0729,0,2481
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","MCR",2.2314,65.512,171.0092,1307.4123,0,2558
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","MMR",2.108,69.3789,171.6017,1302.5272,0,2568
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","MNR",2.6992,68.831,181.0456,1358.4459,0,2655
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","MRR",2.0515,65.1243,168.3197,1249.0121,0,2452
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","MVR",2.0445,64.515,175.7947,1263.3951,0,2523
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","ODL",2.0001,65.8729,170.9556,1288.928,4,2518
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","PRV",2.0389,70.7596,182.1183,1317.7876,0,2565
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","SAR",2.0874,67.732,171.3146,1265.4314,0,2532
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","SDL",2.0473,68.4935,186.0399,1324.6748,3,2605
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","SLD",2.1165,64.7296,167.4345,1239.175,0,2465
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","SWS",2.0544,68.8436,178.863,1350.1886,3,2623
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","SWV",2.0076,63.5879,170.4264,1289.8525,0,2502
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","TAR",1.9812,66.573,173.56,1262.6757,0,2471
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","THD",2.0027,65.4899,170.9258,1308.5998,0,2549
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","THI",2.1202,66.9022,175.4487,1353.7046,0,2641
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","UOD",2.0795,68.6268,182.6949,1315.2724,0,2589
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","UOI",2.0483,70.4951,180.4099,1326.6932,7,2606
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","VDL",2.092,66.6266,174.2208,1316.7578,0,2592
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37","VER",2.0574,72.385,171.5482,1271.9782,8,2540
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","ALL",2.1106,82.7125,174.8618,1393.829,105,2677
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","AMR",3.0079,101.8387,255.1994,1841.3835,0,3619
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","BBR",2.2405,68.8911,173.5462,1359.0122,4,2650
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","BOR",2.0574,71.5582,173.9997,1373.4532,20,2633
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","CBE",2.0555,69.0425,168.4885,1376.5295,2,2600
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","CBR",2.0439,67.7875,176.3037,1385.82,0,2634
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","CIR",2.1069,66.3122,176.5415,1359.5407,0,2587
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","DCR",1.982,66.5387,166.7266,1312.955,0,2526
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","EVR",2.159,72.158,181.8654,1389.0122,10,2692
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","FAR",2.1539,70.2416,179.9671,1460.6545,0,2740
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","LBI",2.0554,68.3861,173.5014,1370.1385,1,2633
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","LSR",2.268,69.8792,176.7819,1319.3717,0,2593
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","LVR",1.9844,70.508,174.2448,1378.6452,17,2617
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","MAP",2.0485,69.6641,178.2172,1393.3256,0,2695
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","MCR",2.2999,68.6123,177.9261,1368.6693,0,2628
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","MMR",2.0687,68.5283,172.9656,1371.4216,0,2592
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","MNR",2.0367,67.7136,172.1932,1364.3486,0,2645
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","MRR",2.0352,66.2494,167.4985,1360.4948,0,2842
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","MVR",2.0533,66.1805,171.5764,1372.7703,0,2612
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","ODL",2.0113,68.3149,170.07,1364.3391,8,2589
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","PRV",2.1107,67.3462,175.1279,1364.6262,0,2647
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","SAR",2.074,67.4219,174.056,1379.5316,0,2659
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","SDL",3.0855,98.869,254.569,1726.7492,4,3498
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","SLD",2.0206,66.9325,172.5208,1412.1891,0,2694
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","SWS",2.0871,68.6761,174.0835,1384.5869,5,2660
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","SWV",2.0012,66.3907,171.1319,1358.5942,0,2616
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","TAR",2.0338,68.7912,174.1246,1400.174,0,2669
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","THD",2.0568,68.1408,175.4905,1449.5298,0,2735
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","THI",2.0234,65.0872,168.0877,1308.8538,0,2547
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","UOD",2.0449,70.107,173.7309,1388.033,0,2672
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","UOI",2.0084,66.9781,170.5308,1393.3868,16,2651
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","VDL",2.0048,66.9935,182.0947,1384.834,0,2628
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38","VER",2.0579,69.9244,174.5745,1384.6608,18,2668
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","ALL",1.9983,82.2022,180.1935,1243.636,58,2535
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","AMR",1.9526,68.9957,171.0038,1280.5568,0,2538
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","BBR",2.0126,68.304,170.9115,1276.024,2,2519
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","BOR",2.1088,62.3704,159.9702,1172.3103,9,2459
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","CBE",2.1957,64.6578,169.6506,1277.6854,0,2530
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","CBR",2.0171,64.8586,170.4367,1281.1863,0,2522
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","CIR",2.1461,66.8317,172.5664,1288.2238,0,2603
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","DCR",1.9591,62.7117,161.0787,1227.3287,0,2417
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","EVR",2.039,65.2649,171.0885,1308.3488,7,2567
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","FAR",2.1429,66.5034,171.0059,1294.1887,0,2568
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","LBI",2.1458,71.9745,180.8195,1366.3501,1,2682
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","LSR",1.9974,63.4733,164.6988,1223.2307,0,2426
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","LVR",2.1053,65.8883,161.9079,1157.2465,6,2360
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","MAP",2.0549,71.6576,179.1963,1288.1606,0,2537
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","MCR",2.0753,65.8062,166.6848,1259.7789,0,2525
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","MMR",2.0055,67.2268,166.541,1277.7455,0,2517
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","MNR",2.14,71.3213,174.9578,1351.4151,0,2650
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","MRR",2.1573,65.5223,171.393,1285.1712,0,2573
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","MVR",2.1461,65.4967,172.129,1298.4794,0,2555
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","ODL",2.1562,69.6266,172.1567,1299.022,4,2578
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","PRV",2.804,68.0575,171.9107,1301.4116,0,2577
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","SAR",1.9658,62.5036,162.3356,1222.2505,0,2395
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","SDL",3.0773,91.0592,237.9756,1770.2869,2,3518
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","SLD",2.1048,66.2091,177.1574,1316.3111,0,2543
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","SWS",1.9541,65.9832,168.3159,1239.3883,3,2455
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","SWV",2.1297,67.7099,169.6972,1288.0556,0,2513
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41","TAR",2.1748,64.3879,166.9394,1287.6523,0,2515
